Hotel Name,Address,Barangay,City / Town,Province,Amenities, Price Range ,Available Rooms,Other Data,Reviews,Author,Country,Review
Princesa Garden Island Resort and Spa,"Barangay Bancao-bancao, Caniguiran, Palawan, 5300 Puerto Princesa, Philippines ",Bancao Bancao,Puerto Princesa,Palawan,"2 swimming pools
Fitness center
Room service
4 restaurants
Free parking
Facilities for disabled guests
Bar
Breakfast","10,500.00",68,"Land and Air transfers
Non-smoking rooms",98,Marty, United States of America,Liked Â· Loved the Water Villa suite!
Princesa Garden Island Resort and Spa,"Barangay Bancao-bancao, Caniguiran, Palawan, 5300 Puerto Princesa, Philippines ",Bancao Bancao,Puerto Princesa,Palawan,"2 swimming pools
Fitness center
Room service
4 restaurants
Free parking
Facilities for disabled guests
Bar
Breakfast","10,500.00",68,"Land and Air transfers
Non-smoking rooms",98,Beach, United States of America,"Liked Â· The pool is amazing and huge! They have many rooms with direct pool access from your room slider. The on-site Italian restaurant is great too. The room was very clean and neat. The staff was extremely kind and helpful.

Disliked Â· slight construction noise from the new tower they are building, but it wasn't really a problem. The breakfast buffet is marginal in availability, variety.and slow service staff, but again, this is a soft opening, so be patient."
Two Seasons Coron Bayside Hotel,"National Road, Barangay Tagumpay, Palawan, Coron Town Proper, 5316 Coron, Philippines",Tagumpay,Coron,Palawan,"Outdoor swimming pool
Airport shuttle
Room service
Fitness center
Restaurant
Free WiFi
Family rooms
Bar
Wonderful Breakfast","8,000.00",54,"Land and Air transfers
Non-smoking rooms",329,Similey, United Arab Emirates,"Liked Â· Facilities were great, staff super Friendly and helpful. The room was amazing. The views superb the food excellent and the pool perfect."
Two Seasons Coron Bayside Hotel,"National Road, Barangay Tagumpay, Palawan, Coron Town Proper, 5316 Coron, Philippines",Tagumpay,Coron,Palawan,"Outdoor swimming pool
Airport shuttle
Room service
Fitness center
Restaurant
Free WiFi
Family rooms
Bar
Wonderful Breakfast","8,000.00",54,"Land and Air transfers
Non-smoking rooms",329,Chia-i, Australia,Liked Â· Hotel is very close to the port and a mere 5-10min to town. The hotel staff were all very hospitable and quick to provide service whenever we asked. Room service was excellent and the panoramic views from the room were exquisite.
Two Seasons Coron Bayside Hotel,"National Road, Barangay Tagumpay, Palawan, Coron Town Proper, 5316 Coron, Philippines",Tagumpay,Coron,Palawan,"Outdoor swimming pool
Airport shuttle
Room service
Fitness center
Restaurant
Free WiFi
Family rooms
Bar
Wonderful Breakfast","8,000.00",54,"Land and Air transfers
Non-smoking rooms",329,Kim, Sweden,"Liked Â· Every personal have been very polite whenever we pass them by. Very clean and tidy hotel. Basically, everything else was good.

Disliked Â· The prices on their restaurant is too expensive. Due to the price we looked for more local restaurants since its much cheaper but overall the food is very good from the restaurant in the hotel."
Two Seasons Coron Bayside Hotel,"National Road, Barangay Tagumpay, Palawan, Coron Town Proper, 5316 Coron, Philippines",Tagumpay,Coron,Palawan,"Outdoor swimming pool
Airport shuttle
Room service
Fitness center
Restaurant
Free WiFi
Family rooms
Bar
Wonderful Breakfast","8,000.00",54,"Land and Air transfers
Non-smoking rooms",329,Jennylyn, United States of America,"Liked Â· The staff was professional and very welcoming to guest. The service and breakfast was very good.

Disliked Â· The room was clean, however there was a little bit of musty smells."
Two Seasons Coron Bayside Hotel,"National Road, Barangay Tagumpay, Palawan, Coron Town Proper, 5316 Coron, Philippines",Tagumpay,Coron,Palawan,"Outdoor swimming pool
Airport shuttle
Room service
Fitness center
Restaurant
Free WiFi
Family rooms
Bar
Wonderful Breakfast","8,000.00",54,"Land and Air transfers
Non-smoking rooms",329,Helen, Canada,"Liked Â· Everyone from the frontline, housekeeping, room service, restaurant. My daughter & I appreciated the service and the hospitality and the food and drinks and all that , our time at your hotel made us feel welcome and happy"
Two Seasons Coron Bayside Hotel,"National Road, Barangay Tagumpay, Palawan, Coron Town Proper, 5316 Coron, Philippines",Tagumpay,Coron,Palawan,"Outdoor swimming pool
Airport shuttle
Room service
Fitness center
Restaurant
Free WiFi
Family rooms
Bar
Wonderful Breakfast","8,000.00",54,"Land and Air transfers
Non-smoking rooms",329,Kristin, United States of America,Liked Â· The staff were some of the friendliest people we have ever met. All staff members made us feel so welcome and helped us book our accommodations such as transportation and excursions. We also truly enjoyed the food at BAYA Resto Lounge. The location is also perfect! We had the most amazing stay here. Two Seasons Coron Bayside exceeded our expectations. Thank you for making our trip truly unforgettable.
Two Seasons Coron Bayside Hotel,"National Road, Barangay Tagumpay, Palawan, Coron Town Proper, 5316 Coron, Philippines",Tagumpay,Coron,Palawan,"Outdoor swimming pool
Airport shuttle
Room service
Fitness center
Restaurant
Free WiFi
Family rooms
Bar
Wonderful Breakfast","8,000.00",54,"Land and Air transfers
Non-smoking rooms",329,Howarth, United Kingdom,"Liked Â· Stunning views from the pool area which looks over the sea/islands. Convenient location next to the ferry port if you wanted to travel elsewhere. Pool, gym & rooms are excellent - good water pressure in the shower. Exceptional staff who cannot do enough for you - super helpful when booking a tricycle and trips! Amazing food in the restaurant with attentive staff. Cannot recommend this hotel enough!

Disliked Â· Our room did not overlook the bay which we would have preferred & itÂs about 1k from the shops (not many)."
Two Seasons Coron Bayside Hotel,"National Road, Barangay Tagumpay, Palawan, Coron Town Proper, 5316 Coron, Philippines",Tagumpay,Coron,Palawan,"Outdoor swimming pool
Airport shuttle
Room service
Fitness center
Restaurant
Free WiFi
Family rooms
Bar
Wonderful Breakfast","8,000.00",54,"Land and Air transfers
Non-smoking rooms",329,Delight, United States of America,Liked Â· Staff are incredibly polite
Two Seasons Coron Bayside Hotel,"National Road, Barangay Tagumpay, Palawan, Coron Town Proper, 5316 Coron, Philippines",Tagumpay,Coron,Palawan,"Outdoor swimming pool
Airport shuttle
Room service
Fitness center
Restaurant
Free WiFi
Family rooms
Bar
Wonderful Breakfast","8,000.00",54,"Land and Air transfers
Non-smoking rooms",329,Widad, United Arab Emirates,"Liked Â· Very well located with an amazing view on the bay. The restaurant, the room, the staff, the pool, all was great."
Two Seasons Coron Bayside Hotel,"National Road, Barangay Tagumpay, Palawan, Coron Town Proper, 5316 Coron, Philippines",Tagumpay,Coron,Palawan,"Outdoor swimming pool
Airport shuttle
Room service
Fitness center
Restaurant
Free WiFi
Family rooms
Bar
Wonderful Breakfast","8,000.00",54,"Land and Air transfers
Non-smoking rooms",329,Maria, Canada,"Liked Â· Panoramic suite is amazing
Disliked Â· My flight with airswift was cancelled because of maintenance repair . If the plane prior to us had to make an emergency landing cuz the propeller busted and was not working , I think there was warrant for airswift to do maintentence repair with all the planes . In saying this we werenÂt able to go to coron because all flights were grounded for 5 days. I had payed already for the panoramic suite the day our flight was cancelled hence we missed one night stay . Despite airswift giving us a certificate of cancellation and providing receipts we had payed for our night stay , the hotel refused to give a refund which was totally disappointing and disgusting cuz it was not our fault . You would thing they would be understanding and give refund Â I was wrong. I totally enjoyed our only night stay the day we were able to get to stay which was the next day . Hotel is very nice but because of this experience I will not stay there again . WeÂve booked in hotels with no problems of refunds when flights were cancelled . It was a very frustrating event ."
Two Seasons Coron Bayside Hotel,"National Road, Barangay Tagumpay, Palawan, Coron Town Proper, 5316 Coron, Philippines",Tagumpay,Coron,Palawan,"Outdoor swimming pool
Airport shuttle
Room service
Fitness center
Restaurant
Free WiFi
Family rooms
Bar
Wonderful Breakfast","8,000.00",54,"Land and Air transfers
Non-smoking rooms",329,Hogben, United States of America,"Liked Â· The hotel is really clean and after spending three nights in a place that did not have air conditioning, it was a luxurious change."
Two Seasons Coron Bayside Hotel,"National Road, Barangay Tagumpay, Palawan, Coron Town Proper, 5316 Coron, Philippines",Tagumpay,Coron,Palawan,"Outdoor swimming pool
Airport shuttle
Room service
Fitness center
Restaurant
Free WiFi
Family rooms
Bar
Wonderful Breakfast","8,000.00",54,"Land and Air transfers
Non-smoking rooms",329,Annalyn, United States of America,"Liked Â· the property itself is classic

Disliked Â· the location is surrounded by unattractive neighborhood"
Two Seasons Coron Bayside Hotel,"National Road, Barangay Tagumpay, Palawan, Coron Town Proper, 5316 Coron, Philippines",Tagumpay,Coron,Palawan,"Outdoor swimming pool
Airport shuttle
Room service
Fitness center
Restaurant
Free WiFi
Family rooms
Bar
Wonderful Breakfast","8,000.00",54,"Land and Air transfers
Non-smoking rooms",329,Phoenicia, United States of America,"Liked Â· The staff is excellent friendly and thoughtful. Me and my husband take vacations quiet often and this is the only place that asked us the night before what time we will be checking out, so that they could prepare and pack our breakfast for us. We checked out around 5am, and we were able to leave with hot breakfast, which helped a lot.

Disliked Â· The only thing we didnÂt like was that we missed checking in the first night we were supposed to be there, due to a delayed flight. We booked three nights and only stayed for two nights. The manager asked us to provide proof of the delayed flight, which we ended up emailing to her before we checked out, but the manager never bothered replying or acknowledging our email."
Two Seasons Coron Bayside Hotel,"National Road, Barangay Tagumpay, Palawan, Coron Town Proper, 5316 Coron, Philippines",Tagumpay,Coron,Palawan,"Outdoor swimming pool
Airport shuttle
Room service
Fitness center
Restaurant
Free WiFi
Family rooms
Bar
Wonderful Breakfast","8,000.00",54,"Land and Air transfers
Non-smoking rooms",329,Love, Philippines,"Liked Â· Very clean

Disliked Â· elevator was under maintenance. It was such a hassle to use the stair going up and down to the forth floor"
Two Seasons Coron Bayside Hotel,"National Road, Barangay Tagumpay, Palawan, Coron Town Proper, 5316 Coron, Philippines",Tagumpay,Coron,Palawan,"Outdoor swimming pool
Airport shuttle
Room service
Fitness center
Restaurant
Free WiFi
Family rooms
Bar
Wonderful Breakfast","8,000.00",54,"Land and Air transfers
Non-smoking rooms",329,Simone, Australia,"Liked Â· We loved staying at Two seasons. The room was pretty spacious and very clean. we had some amazing views of the bay. The pool was also amazing and we got some good use out of the gym (although the setup in there is reasonably basic). The dinner at the restaurant at the hotel was also delicious.

Disliked Â· The breakfast was fine but nothing special - we ordered poached eggs 2 days in a row and they took about 30 minutes to come.. coffee and some of the local food options were delicious though"
Two Seasons Coron Bayside Hotel,"National Road, Barangay Tagumpay, Palawan, Coron Town Proper, 5316 Coron, Philippines",Tagumpay,Coron,Palawan,"Outdoor swimming pool
Airport shuttle
Room service
Fitness center
Restaurant
Free WiFi
Family rooms
Bar
Wonderful Breakfast","8,000.00",54,"Land and Air transfers
Non-smoking rooms",329,Juan, United Arab Emirates,"Liked Â· amazing location, beautiful sunset view, pool and friendly staff"
Two Seasons Coron Bayside Hotel,"National Road, Barangay Tagumpay, Palawan, Coron Town Proper, 5316 Coron, Philippines",Tagumpay,Coron,Palawan,"Outdoor swimming pool
Airport shuttle
Room service
Fitness center
Restaurant
Free WiFi
Family rooms
Bar
Wonderful Breakfast","8,000.00",54,"Land and Air transfers
Non-smoking rooms",329,Daniel, United States of America,"Liked Â· It was nice for a change (for us at least) to stay at a hotel with a 5-star quality look and feel. The amenities were great, including the pool. The gym was sufficient for my purposes (just free weights, a treadmill, maybe another cardio machine). The a la carte food and drink was decent and not too overly priced for a hotel of this caliber.
The staff was also very professional and polite. They remembered my name throughout my short 2-night stay, and were always very helpful.

Disliked Â· I know this isn't entirely on them, but they are associated. The private tour I got through the hotel (which is great that you can charge to your room btw) was on time to pick me up from the hotel, but then we sat on the boat and waited for over 45min, close to an hour on the boat itself in the harbor just waiting for the tour guide. It's just not something that I would expect when you knowingly pay an upcharge by booking through the hotel. It was about 200 dollars for an ""8 hour island escapade tour"" that had me sitting on a boat in the harbor waiting for the guide for almost 1 of those 8 hours.
Location is also not too central, though it's only about a 20min walk into town. You'd think it would be more quiet but there was a bar nearby that you could hear at night.
Lastly, the included breakfast was subpar for what I would expect from this caliber of hotel. Certainly acceptable, but just did not have many traditional options. Though I tend to try to eat traditional food on my travels - they did have waffles, pancakes, and an omelet station so if you eat mostly western, you should be fine."
